"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","game_date","htm","vtm","shot_made_numeric","shot_value"
"104","Shot Chart Detail","0021500078","294","2544","LeBron James","1610612739","Cleveland Cavaliers","3","11","18","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,5.45,1,"made","20151106","CLE","PHI",1,2
"105","Shot Chart Detail","0021500078","299","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","41","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.9,5.15,1,"made","20151106","CLE","PHI",1,2
"106","Shot Chart Detail","0021500078","308","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","2","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",16,-14.5,12.25,1,"made","20151106","CLE","PHI",1,2
"107","Shot Chart Detail","0021500078","324","2544","LeBron James","1610612739","Cleveland Cavaliers","3","8","22","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-15.3,25.05,1,"made","20151106","CLE","PHI",1,3
"108","Shot Chart Detail","0021500078","327","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","47","Missed Shot","Driving Bank shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-10.2,6.35,1,"missed","20151106","CLE","PHI",0,2
"109","Shot Chart Detail","0021500078","332","2544","LeBron James","1610612739","Cleveland Cavaliers","3","6","49","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.5,7.05,1,"made","20151106","CLE","PHI",1,3
"110","Shot Chart Detail","0021500078","348","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","38","Missed Shot","Floating Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",23,-3.4,28.95,1,"missed","20151106","CLE","PHI",0,3
"111","Shot Chart Detail","0021500078","362","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","28","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-16.9,23.05,1,"made","20151106","CLE","PHI",1,3
"112","Shot Chart Detail","0021500078","368","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","59","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.2,22.25,1,"missed","20151106","CLE","PHI",0,3
"113","Shot Chart Detail","0021500078","372","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","31","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-0.2,7.85,1,"missed","20151106","CLE","PHI",0,2
"114","Shot Chart Detail","0021500078","426","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","35","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-8.3,21.15,1,"missed","20151106","CLE","PHI",0,2
"115","Shot Chart Detail","0021500078","429","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","57","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-6.6,7.85,1,"missed","20151106","CLE","PHI",0,2
"116","Shot Chart Detail","0021500078","433","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","37","Made Shot","Driving Floating Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-10.1,6.85,1,"made","20151106","CLE","PHI",1,2
"117","Shot Chart Detail","0021500078","444","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","19","Missed Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.45,1,"missed","20151106","CLE","PHI",0,2
"118","Shot Chart Detail","0021500078","466","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","47","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,15.3,12.75,1,"made","20151106","CLE","PHI",1,2
"119","Shot Chart Detail","0021500094","2","2544","LeBron James","1610612739","Cleveland Cavaliers","1","11","41","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-4.5,20.15,1,"missed","20151108","CLE","IND",0,2
"120","Shot Chart Detail","0021500094","56","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","1","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.2,5.95,1,"made","20151108","CLE","IND",1,2
"121","Shot Chart Detail","0021500094","73","2544","LeBron James","1610612739","Cleveland Cavaliers","1","5","16","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.95,1,"missed","20151108","CLE","IND",0,2
"122","Shot Chart Detail","0021500094","110","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","51","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.2,4.25,1,"made","20151108","CLE","IND",1,2
"123","Shot Chart Detail","0021500094","113","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","31","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,15.8,26.25,1,"missed","20151108","CLE","IND",0,3
"124","Shot Chart Detail","0021500094","156","2544","LeBron James","1610612739","Cleveland Cavaliers","2","9","19","Made Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-1.7,10.85,1,"made","20151108","CLE","IND",1,2
"125","Shot Chart Detail","0021500094","170","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","30","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-14.7,9.35,1,"missed","20151108","CLE","IND",0,2
"126","Shot Chart Detail","0021500094","172","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","25","Made Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.45,1,"made","20151108","CLE","IND",1,2
"127","Shot Chart Detail","0021500094","195","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","42","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-0.9,10.35,1,"missed","20151108","CLE","IND",0,2
"128","Shot Chart Detail","0021500094","199","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","21","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15.8,5.95,1,"made","20151108","CLE","IND",1,2
"129","Shot Chart Detail","0021500094","240","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","17","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-13.7,18.85,1,"made","20151108","CLE","IND",1,2
"130","Shot Chart Detail","0021500094","249","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","24","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.95,1,"missed","20151108","CLE","IND",0,2
"131","Shot Chart Detail","0021500094","269","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","36","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-1.2,21.15,1,"made","20151108","CLE","IND",1,2
"132","Shot Chart Detail","0021500094","311","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","45","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",15,12,14.45,1,"made","20151108","CLE","IND",1,2
"133","Shot Chart Detail","0021500094","354","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","12","Missed Shot","Running Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-3.8,7.55,1,"missed","20151108","CLE","IND",0,2
"134","Shot Chart Detail","0021500094","359","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","38","Missed Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.2,7.55,1,"missed","20151108","CLE","IND",0,2
"135","Shot Chart Detail","0021500094","363","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","25","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,5.95,1,"made","20151108","CLE","IND",1,2
"136","Shot Chart Detail","0021500094","373","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","10","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",18,-16.5,13.75,1,"made","20151108","CLE","IND",1,2
"137","Shot Chart Detail","0021500094","383","2544","LeBron James","1610612739","Cleveland Cavaliers","3","1","34","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",18,-16.1,14.75,1,"missed","20151108","CLE","IND",0,2
"138","Shot Chart Detail","0021500094","396","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","32","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-17.8,24.55,1,"missed","20151108","CLE","IND",0,3
"139","Shot Chart Detail","0021500094","473","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","21","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,4.6,8.35,1,"missed","20151108","CLE","IND",0,2
"140","Shot Chart Detail","0021500094","501","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","19","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-20.2,18.85,1,"missed","20151108","CLE","IND",0,3
"141","Shot Chart Detail","0021500094","513","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","46","Missed Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",12,-11.5,9.35,1,"missed","20151108","CLE","IND",0,2
"142","Shot Chart Detail","0021500106","17","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","26","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,14.3,20.15,1,"missed","20151110","CLE","UTA",0,2
"143","Shot Chart Detail","0021500106","37","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","4","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20151110","CLE","UTA",1,2
"144","Shot Chart Detail","0021500106","48","2544","LeBron James","1610612739","Cleveland Cavaliers","1","5","45","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.2,22.25,1,"made","20151110","CLE","UTA",1,3
"145","Shot Chart Detail","0021500106","175","2544","LeBron James","1610612739","Cleveland Cavaliers","2","6","26","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,11.9,12.95,1,"missed","20151110","CLE","UTA",0,2
"146","Shot Chart Detail","0021500106","187","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","35","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",17,-16.1,10.85,1,"missed","20151110","CLE","UTA",0,2
"147","Shot Chart Detail","0021500106","234","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","44","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.3,8.85,1,"missed","20151110","CLE","UTA",0,3
"148","Shot Chart Detail","0021500106","245","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","10","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-5,7.55,1,"missed","20151110","CLE","UTA",0,2
"149","Shot Chart Detail","0021500106","257","2544","LeBron James","1610612739","Cleveland Cavaliers","3","11","23","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-14.8,8.85,1,"missed","20151110","CLE","UTA",0,2
"150","Shot Chart Detail","0021500106","261","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","45","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.55,1,"made","20151110","CLE","UTA",1,2
"151","Shot Chart Detail","0021500106","280","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","14","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.25,1,"made","20151110","CLE","UTA",1,2
"152","Shot Chart Detail","0021500106","302","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","4","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.8,5.45,1,"made","20151110","CLE","UTA",1,2
"153","Shot Chart Detail","0021500106","442","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","43","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",8,-8.1,5.25,1,"missed","20151110","CLE","UTA",0,2
"154","Shot Chart Detail","0021500106","445","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","9","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,5.45,1,"made","20151110","CLE","UTA",1,2
"155","Shot Chart Detail","0021500106","486","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","21","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,0.2,10.65,1,"made","20151110","CLE","UTA",1,2
"156","Shot Chart Detail","0021500106","490","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","5","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,5.15,1,"made","20151110","CLE","UTA",1,2
"157","Shot Chart Detail","0021500106","502","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","1","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.5,6.35,1,"missed","20151110","CLE","UTA",0,3
"158","Shot Chart Detail","0021500106","530","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","28","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2,5.95,1,"made","20151110","CLE","UTA",1,2
"159","Shot Chart Detail","0021500106","547","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","20","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,5.95,1,"made","20151110","CLE","UTA",1,2
"160","Shot Chart Detail","0021500106","569","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","49","Made Shot","Driving Bank Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,4.3,8.35,1,"made","20151110","CLE","UTA",1,2
"161","Shot Chart Detail","0021500130","12","2544","LeBron James","1610612739","Cleveland Cavaliers","1","10","8","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,18.9,20.65,1,"missed","20151113","NYK","CLE",0,3
"162","Shot Chart Detail","0021500130","15","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","54","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.9,4.65,1,"made","20151113","NYK","CLE",1,2
"163","Shot Chart Detail","0021500130","34","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","8","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-10.6,4.25,1,"made","20151113","NYK","CLE",1,2
"164","Shot Chart Detail","0021500130","47","2544","LeBron James","1610612739","Cleveland Cavaliers","1","6","4","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20151113","NYK","CLE",1,2
"165","Shot Chart Detail","0021500130","98","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","49","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.4,6.05,1,"missed","20151113","NYK","CLE",0,2
"166","Shot Chart Detail","0021500130","108","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","4","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.45,1,"made","20151113","NYK","CLE",1,2
"167","Shot Chart Detail","0021500130","118","2544","LeBron James","1610612739","Cleveland Cavaliers","2","11","38","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-21,20.15,1,"missed","20151113","NYK","CLE",0,3
"168","Shot Chart Detail","0021500130","125","2544","LeBron James","1610612739","Cleveland Cavaliers","2","10","58","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,6.05,1,"missed","20151113","NYK","CLE",0,2
"169","Shot Chart Detail","0021500130","214","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","44","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.15,1,"made","20151113","NYK","CLE",1,2
"170","Shot Chart Detail","0021500130","233","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","33","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.5,6.85,1,"missed","20151113","NYK","CLE",0,2
"171","Shot Chart Detail","0021500130","280","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","12","Made Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",17,-17.1,4.75,1,"made","20151113","NYK","CLE",1,2
"172","Shot Chart Detail","0021500130","290","2544","LeBron James","1610612739","Cleveland Cavaliers","3","8","41","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",16,15.1,10.95,1,"made","20151113","NYK","CLE",1,2
"173","Shot Chart Detail","0021500130","322","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","31","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.7,5.45,1,"made","20151113","NYK","CLE",1,2
"174","Shot Chart Detail","0021500130","371","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","18","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-11.5,19.65,1,"missed","20151113","NYK","CLE",0,2
