,SCOREMARGIN,index,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
252,14,267,Jump Shot,1.920358194,201933,Blake Griffin,74.33143,7.25732,Made Shot,20151119,281,21500177,Shot Chart Detail,0,LAC,72,6,0,2,201939,Stephen Curry,Regular,6,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:2:0:06,GSW
253,15,268,Jump Shot,16.69088471,201933,Blake Griffin,92.50781,15.15438,Missed Shot,20151119,306,21500177,Shot Chart Detail,0,LAC,85,30,10,3,201939,Stephen Curry,Regular,18,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:10:18,GSW
254,13,269,Jump Shot,6.908409884,201933,Blake Griffin,19.56328,20.9769,Made Shot,20151119,333,21500177,Shot Chart Detail,0,LAC,24,15,7,3,201939,Stephen Curry,Regular,19,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500177:3:7:19,GSW
255,11,270,Driving Layup Shot,1.133960012,1718,Paul Pierce,4.51165,24.38376,Made Shot,20151119,338,21500177,Shot Chart Detail,0,LAC,3,23,6,3,201939,Stephen Curry,Regular,50,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:3:6:50,GSW
256,11,271,Jump Shot,12.99988395,203085,Austin Rivers,17.22271,46.99795,Missed Shot,20151119,340,21500177,Shot Chart Detail,0,LAC,29,44,6,3,201939,Stephen Curry,Regular,28,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:6:28,GSW
257,9,272,Jump Shot,5.805265876,2037,Jamal Crawford,20.78934,8.88262,Made Shot,20151119,361,21500177,Shot Chart Detail,0,LAC,18,14,4,3,201939,Stephen Curry,Regular,26,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:3:4:26,GSW
258,8,273,Jump Shot,7.950709396,201933,Blake Griffin,38.37636,32.62344,Missed Shot,20151119,371,21500177,Shot Chart Detail,0,LAC,33,39,3,3,201939,Stephen Curry,Regular,32,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:3:32,GSW
259,9,274,Driving Bank shot,10.80501108,2746,Josh Smith,1.69567,27.88828,Made Shot,20151119,377,21500177,Shot Chart Detail,0,LAC,1,17,2,3,201939,Stephen Curry,Regular,47,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500177:3:2:47,GSW
260,7,275,Jump Shot,4.324005444,2746,Josh Smith,52.51406,12.96439,Missed Shot,20151119,401,21500177,Shot Chart Detail,0,LAC,49,16,1,3,201939,Stephen Curry,Regular,1,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:3:1:01,GSW
261,9,276,Jump Shot,7.109726186,202325,Wesley Johnson,29.79751,8.54655,Missed Shot,20151119,405,21500177,Shot Chart Detail,0,LAC,33,2,0,3,201939,Stephen Curry,Regular,29,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500177:3:0:29,GSW
262,6,277,Jump Shot,8.576466393,201933,Blake Griffin,30.61511,41.82996,Made Shot,20151119,485,21500177,Shot Chart Detail,0,LAC,36,48,6,4,201939,Stephen Curry,Regular,31,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:6:31,GSW
263,7,278,Jump Shot,16.08228123,101108,Chris Paul,21.14812,11.4786,Made Shot,20151119,496,21500177,Shot Chart Detail,0,LAC,37,9,5,4,201939,Stephen Curry,Regular,33,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:5:33,GSW
264,2,279,Jump Shot,0,201933,Blake Griffin,30.40054,12.842,Missed Shot,20151119,523,21500177,Shot Chart Detail,0,LAC,30,12,2,4,201939,Stephen Curry,Regular,3,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:2:03,GSW
265,-1,280,Jump Shot,7.661931964,2037,Jamal Crawford,33.83977,27.03154,Made Shot,20151119,525,21500177,Shot Chart Detail,0,LAC,27,31,1,4,201939,Stephen Curry,Regular,47,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500177:4:1:47,GSW
266,1,281,Jump Bank Shot,4.023292339,2200,Pau Gasol,81.34914,0.01751,Made Shot,20151120,14,21500187,Shot Chart Detail,1,GSW,77,0,9,1,201939,Stephen Curry,Regular,50,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:9:50,CHI
267,-1,282,Jump Shot,2.726835516,2550,Kirk Hinrich,88.81597,26.88869,Missed Shot,20151120,24,21500187,Shot Chart Detail,1,GSW,88,24,8,1,201939,Stephen Curry,Regular,34,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:1:8:34,CHI
268,-1,283,Driving Hook Shot,13.17653927,202710,Jimmy Butler,74.60419,22.48183,Made Shot,20151120,32,21500187,Shot Chart Detail,1,GSW,61,21,7,1,201939,Stephen Curry,Regular,30,1,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500187:1:7:30,CHI
269,-1,284,Jump Shot,3.464993567,203503,Tony Snell,81.17629,44.80461,Missed Shot,20151120,35,21500187,Shot Chart Detail,1,GSW,80,41,7,1,201939,Stephen Curry,Regular,1,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:7:01,CHI
270,-7,285,Jump Shot,4.571541382,202703,Nikola Mirotic,76.10581,42.26695,Missed Shot,20151120,48,21500187,Shot Chart Detail,1,GSW,76,46,5,1,201939,Stephen Curry,Regular,48,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:5:48,CHI
271,-5,286,Jump Shot,4.735932144,201149,Joakim Noah,81.99549,20.06369,Made Shot,20151120,76,21500187,Shot Chart Detail,1,GSW,78,17,3,1,201939,Stephen Curry,Regular,12,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:3:12,CHI
272,-3,287,Jump Shot,4.161881798,202734,E'Twaun Moore,63.10286,31.59957,Missed Shot,20151120,89,21500187,Shot Chart Detail,1,GSW,66,34,0,1,201939,Stephen Curry,Regular,36,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:1:0:36,CHI
273,-2,288,Jump Shot,2.761332174,202734,E'Twaun Moore,68.00389,35.48663,Missed Shot,20151120,191,21500187,Shot Chart Detail,1,GSW,65,36,2,2,201939,Stephen Curry,Regular,30,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:2:2:30,CHI
274,3,289,Driving Layup Shot,4.07066656,201149,Joakim Noah,81.63047,26.37254,Made Shot,20151120,216,21500187,Shot Chart Detail,1,GSW,81,30,0,2,201939,Stephen Curry,Regular,19,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:2:0:19,CHI
275,1,290,Driving Layup Shot,7.570889866,202703,Nikola Mirotic,16.02338,19.09014,Made Shot,20151120,244,21500187,Shot Chart Detail,1,GSW,15,11,10,3,201939,Stephen Curry,Regular,24,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:3:10:24,CHI
276,2,291,Driving Floating Jump Shot,3.504805568,2200,Pau Gasol,6.98522,24.91868,Made Shot,20151120,256,21500187,Shot Chart Detail,1,GSW,3,25,9,3,201939,Stephen Curry,Regular,35,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:3:9:35,CHI
277,2,292,Pullup Jump shot,8.155772311,203503,Tony Snell,38.33071,44.4609,Missed Shot,20151120,261,21500187,Shot Chart Detail,1,GSW,46,42,9,3,201939,Stephen Curry,Regular,10,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:3:9:10,CHI
278,-1,293,Jump Shot,9.727393,203926,Doug McDermott,90.3446,39.34476,Missed Shot,20151120,345,21500187,Shot Chart Detail,1,GSW,81,35,3,3,201939,Stephen Curry,Regular,13,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:3:3:13,CHI
279,4,294,Jump Shot,16.29327787,201959,Taj Gibson,47.30521,14.39499,Made Shot,20151120,380,21500187,Shot Chart Detail,1,GSW,52,29,0,3,201939,Stephen Curry,Regular,50,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500187:3:0:50,CHI
280,4,295,Jump Shot,8.580403399,202734,E'Twaun Moore,8.40884,32.28706,Missed Shot,20151120,385,21500187,Shot Chart Detail,1,GSW,5,40,0,3,201939,Stephen Curry,Regular,4,1,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500187:3:0:04,CHI
281,TIE,296,Step Back Jump shot,17.48109408,2200,Pau Gasol,15.81257,0.48732,Missed Shot,20151120,463,21500187,Shot Chart Detail,1,GSW,33,2,5,4,201939,Stephen Curry,Regular,33,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:4:5:33,CHI
282,3,297,Jump Shot,13.00926876,203503,Tony Snell,30.40381,25.45574,Made Shot,20151120,465,21500187,Shot Chart Detail,1,GSW,41,18,5,4,201939,Stephen Curry,Regular,26,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:4:5:26,CHI
283,3,298,Jump Shot,5.944711429,202703,Nikola Mirotic,20.36171,15.52269,Missed Shot,20151120,476,21500187,Shot Chart Detail,1,GSW,26,16,4,4,201939,Stephen Curry,Regular,28,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500187:4:4:28,CHI
284,3,299,Driving Finger Roll Layup Shot,7.03308736,2550,Kirk Hinrich,4.44592,24.98348,Missed Shot,20151120,478,21500187,Shot Chart Detail,1,GSW,5,31,4,4,201939,Stephen Curry,Regular,23,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:4:4:23,CHI
285,5,300,Driving Layup Shot,1.557242003,202710,Jimmy Butler,6.77051,24.79853,Made Shot,20151120,486,21500187,Shot Chart Detail,1,GSW,5,24,3,4,201939,Stephen Curry,Regular,48,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500187:4:3:48,CHI
286,-1,301,Driving Finger Roll Layup Shot,9.340026063,201568,Danilo Gallinari,72.35891,34.02003,Made Shot,20151122,10,21500200,Shot Chart Detail,0,DEN,78,26,10,1,201939,Stephen Curry,Regular,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:1:10:27,GSW
287,-4,302,Fadeaway Jump Shot,2.662090849,203914,Gary Harris,77.39677,42.98379,Missed Shot,20151122,20,21500200,Shot Chart Detail,0,DEN,75,45,8,1,201939,Stephen Curry,Regular,50,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:8:50,GSW
288,-2,303,Jump Shot,0.487722545,203914,Gary Harris,76.69478,46.31217,Missed Shot,20151122,23,21500200,Shot Chart Detail,0,DEN,76,46,8,1,201939,Stephen Curry,Regular,25,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:8:25,GSW
289,-5,304,Fadeaway Jump Shot,7.748496175,201589,Darrell Arthur,84.91725,41.29228,Made Shot,20151122,74,21500200,Shot Chart Detail,0,DEN,87,48,4,1,201939,Stephen Curry,Regular,17,1,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:4:17,GSW
290,-7,305,Running Layup Shot,5.989930085,203999,Nikola Jokic,92.69709,23.67761,Made Shot,20151122,80,21500200,Shot Chart Detail,0,DEN,94,29,3,1,201939,Stephen Curry,Regular,58,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:1:3:58,GSW
291,-5,306,Jump Shot,14.90191012,203914,Gary Harris,59.1865,42.16641,Missed Shot,20151122,86,21500200,Shot Chart Detail,0,DEN,48,32,3,1,201939,Stephen Curry,Regular,35,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:1:3:35,GSW
292,-6,307,Jump Shot,5.156077807,201581,JJ Hickson,86.60506,32.50392,Missed Shot,20151122,107,21500200,Shot Chart Detail,0,DEN,89,36,2,1,201939,Stephen Curry,Regular,0,1,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500200:1:2:00,GSW
293,-6,308,Pullup Jump shot,3.528994421,201568,Danilo Gallinari,82.16652,24.12764,Made Shot,20151122,207,21500200,Shot Chart Detail,0,DEN,78,23,4,2,201939,Stephen Curry,Regular,27,1,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:2:4:27,GSW
294,-1,309,Jump Shot,0.884362354,201568,Danilo Gallinari,65.44332,39.75925,Missed Shot,20151122,229,21500200,Shot Chart Detail,0,DEN,65,40,2,2,201939,Stephen Curry,Regular,26,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:2:2:26,GSW
295,-2,310,Driving Finger Roll Layup Shot,2.371707772,203914,Gary Harris,78.87497,31.54508,Missed Shot,20151122,240,21500200,Shot Chart Detail,0,DEN,80,33,1,2,201939,Stephen Curry,Regular,43,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:2:1:43,GSW
296,-8,311,Fadeaway Jump Shot,14.73445869,203999,Nikola Jokic,4.92288,31.78398,Made Shot,20151122,276,21500200,Shot Chart Detail,0,DEN,6,46,11,3,201939,Stephen Curry,Regular,30,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500200:3:11:30,GSW
297,-10,312,Step Back Jump shot,9.678582419,201589,Darrell Arthur,47.78115,40.64247,Made Shot,20151122,279,21500200,Shot Chart Detail,0,DEN,55,35,10,3,201939,Stephen Curry,Regular,47,1,22,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500200:3:10:47,GSW
298,-10,313,Jump Shot,2.259948489,203914,Gary Harris,28.56568,25.45978,Missed Shot,20151122,282,21500200,Shot Chart Detail,0,DEN,30,24,10,3,201939,Stephen Curry,Regular,27,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:3:10:27,GSW
299,-9,314,Jump Shot,4.162427033,203914,Gary Harris,56.96988,40.12626,Made Shot,20151122,293,21500200,Shot Chart Detail,0,DEN,56,36,9,3,201939,Stephen Curry,Regular,15,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:3:9:15,GSW
300,-10,315,Layup Shot,8.421846776,201589,Darrell Arthur,1.9621,22.79246,Missed Shot,20151122,327,21500200,Shot Chart Detail,0,DEN,10,21,5,3,201939,Stephen Curry,Regular,26,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500200:3:5:26,GSW
301,-13,316,Jump Shot,18.71665002,203914,Gary Harris,43.28615,1.78618,Made Shot,20151122,383,21500200,Shot Chart Detail,0,DEN,60,9,2,3,201939,Stephen Curry,Regular,30,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500200:3:2:30,GSW
302,3,317,Step Back Jump shot,0.844356571,203944,Julius Randle,16.95198,2.52736,Missed Shot,20151124,13,21500214,Shot Chart Detail,1,GSW,16,1,10,1,201939,Stephen Curry,Regular,20,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:10:20,LAL
303,3,318,Pullup Jump shot,3.086132639,203944,Julius Randle,11.23886,46.7016,Made Shot,20151124,33,21500214,Shot Chart Detail,1,GSW,8,48,8,1,201939,Stephen Curry,Regular,28,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:8:28,LAL
304,6,319,Jump Shot,17.28216591,201579,Roy Hibbert,15.32664,20.12189,Missed Shot,20151124,57,21500214,Shot Chart Detail,1,GSW,32,17,5,1,201939,Stephen Curry,Regular,35,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:5:35,LAL
305,13,320,Driving Finger Roll Layup Shot,5.28369667,203903,Jordan Clarkson,9.13554,27.682,Made Shot,20151124,78,21500214,Shot Chart Detail,1,GSW,3,26,3,1,201939,Stephen Curry,Regular,44,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500214:1:3:44,LAL
306,13,321,Jump Shot,16.93966247,203903,Jordan Clarkson,20.0106,41.40536,Missed Shot,20151124,80,21500214,Shot Chart Detail,1,GSW,36,46,3,1,201939,Stephen Curry,Regular,19,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:3:19,LAL
307,16,322,Jump Shot,9.273222165,203903,Jordan Clarkson,14.51722,14.18448,Missed Shot,20151124,100,21500214,Shot Chart Detail,1,GSW,10,5,1,1,201939,Stephen Curry,Regular,7,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500214:1:1:07,LAL
308,19,323,Jump Shot,7.631654849,101138,Brandon Bass,13.8703,10.71205,Made Shot,20151124,106,21500214,Shot Chart Detail,1,GSW,15,3,0,1,201939,Stephen Curry,Regular,46,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:0:46,LAL
309,19,324,Jump Shot,14.41956818,101150,Lou Williams,22.10244,16.39824,Missed Shot,20151124,109,21500214,Shot Chart Detail,1,GSW,18,2,0,1,201939,Stephen Curry,Regular,13,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:1:0:13,LAL
310,21,325,Jump Shot,6.221785709,203903,Jordan Clarkson,15.66734,20.89797,Made Shot,20151124,205,21500214,Shot Chart Detail,1,GSW,21,21,2,2,201939,Stephen Curry,Regular,53,1,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500214:2:2:53,LAL
311,19,326,Turnaround Jump Shot,9.765799774,203903,Jordan Clarkson,9.95822,29.96854,Missed Shot,20151124,207,21500214,Shot Chart Detail,1,GSW,18,34,2,2,201939,Stephen Curry,Regular,19,1,13,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500214:2:2:19,LAL
312,16,327,Jump Shot,17.61366723,203944,Julius Randle,87.86696,22.59142,Missed Shot,20151124,229,21500214,Shot Chart Detail,1,GSW,72,14,0,2,201939,Stephen Curry,Regular,0,1,54,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors,0021500214:2:0:00,LAL
313,16,328,Turnaround Jump Shot,3.638778542,977,Kobe Bryant,83.92604,45.0064,Made Shot,20151124,265,21500214,Shot Chart Detail,1,GSW,84,41,9,3,201939,Stephen Curry,Regular,1,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500214:3:9:01,LAL
314,16,329,Jump Shot,6.784134742,203903,Jordan Clarkson,66.59477,4.25006,Missed Shot,20151124,270,21500214,Shot Chart Detail,1,GSW,73,3,8,3,201939,Stephen Curry,Regular,17,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:3:8:17,LAL
315,19,330,Pullup Jump shot,4.541615659,203903,Jordan Clarkson,83.01569,42.99285,Made Shot,20151124,279,21500214,Shot Chart Detail,1,GSW,83,47,7,3,201939,Stephen Curry,Regular,11,1,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500214:3:7:11,LAL
316,23,331,Running Finger Roll Layup Shot,0,977,Kobe Bryant,88.15469,30.81155,Made Shot,20151124,289,21500214,Shot Chart Detail,1,GSW,88,30,6,3,201939,Stephen Curry,Regular,19,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500214:3:6:19,LAL
317,23,332,Jump Shot,13.69247605,977,Kobe Bryant,38.46312,11.74931,Missed Shot,20151124,300,21500214,Shot Chart Detail,1,GSW,52,11,5,3,201939,Stephen Curry,Regular,50,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:3:5:50,LAL
318,27,333,Driving Finger Roll Layup Shot,2.423956178,101138,Brandon Bass,92.52346,27.71078,Made Shot,20151124,323,21500214,Shot Chart Detail,1,GSW,90,26,3,3,201939,Stephen Curry,Regular,25,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500214:3:3:25,LAL
319,30,334,Jump Shot,3.813824444,1626156,D'Angelo Russell,72.94458,9.19158,Missed Shot,20151124,340,21500214,Shot Chart Detail,1,GSW,73,5,1,3,201939,Stephen Curry,Regular,48,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:3:1:48,LAL
320,30,335,Layup Shot,1.006011647,101138,Brandon Bass,91.74916,32.92943,Missed Shot,20151124,342,21500214,Shot Chart Detail,1,GSW,91,31,1,3,201939,Stephen Curry,Regular,39,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500214:3:1:39,LAL
321,32,336,Pullup Jump shot,6.434850098,1626204,Larry Nance Jr.,58.67499,33.79163,Made Shot,20151124,352,21500214,Shot Chart Detail,1,GSW,52,34,1,3,201939,Stephen Curry,Regular,2,1,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500214:3:1:02,LAL
322,32,337,Driving Finger Roll Layup Shot,4.679380626,101138,Brandon Bass,83.86338,23.80441,Made Shot,20151124,357,21500214,Shot Chart Detail,1,GSW,83,28,0,3,201939,Stephen Curry,Regular,32,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500214:3:0:32,LAL
323,-5,338,Jump Shot,2.792152211,200782,PJ Tucker,74.10985,1.18385,Made Shot,20151127,14,21500236,Shot Chart Detail,0,PHX,76,0,10,1,201939,Stephen Curry,Regular,27,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500236:1:10:27,GSW
324,-14,339,Step Back Jump shot,12.96754673,202339,Eric Bledsoe,72.33253,7.43123,Made Shot,20151127,52,21500236,Shot Chart Detail,0,PHX,59,4,5,1,201939,Stephen Curry,Regular,48,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500236:1:5:48,GSW
